id,original_title,predicted_genres
544758,ఆటగాళ్ళు,"['crime', 'mystery']"
544795,C/o కంచరపాలెం,"['romance', 'family']"
544868,ಒಂದಲ್ಲಾ ಎರಡಲ್ಲಾ,['drama']
544877,May 1st,['horror']
544889,Good Bye,['family']
544891,ಸರ್ಕಾರಿ ಹಿ. ಪ್ರಾ. ಶಾಲೆ ಕಾಸರಗೋಡು,['family']
544895,Kavi,['family']
545071,99 Songs,['romance']
545364,Hollywood,['drama']
545426,വരത്തൻ,['romance']
545609,Extraction,['crime']
545611,Everything Everywhere All at Once,['adventure']
545620,Genius,['action']
545668,ഒരു കുട്ടനാടൻ ബ്ലോഗ്,['biography']
546121,Run,['thriller']
546380,ஓடவும் முடியாது ஒளியவும் முடியாது,['mystery']
546554,Knives Out,"['mystery', 'crime']"
546573,మను,['thriller']
546697,ಶಾರ್ಪ್ ಶೂಟರ್,['action']
546698,Yuddam,['family']
546856,Maasthi Gudi,['animation']
546967,മീരയുടെ ദു:ഖവും മുത്തുവിന്‍റെ സ്വപ്‌നവും,['romance']
546970,അമ്മക്കിളികൂട്‌,['thriller']
547016,The Old Guard,['war']
547026,फ्राईडे,['family']
547034,വെള്ളിനക്ഷത്രം,['romance']
547227,DRAമാ,['mystery']
547294,സത്യം,['crime']
547297,അകലെ,['romance']
547298,കൃത്യം,['crime']
547354,ജോണി ജോണി യെസ് അപ്പ,['comedy']
547481,അസ്ത്രം,['family']
547654,बधाई हो,['comedy']
547724,Athiratha,['documentary']
547768,Mitron,['romance']
547865,जलेबी,['romance']
548057,Amma I Love You,['family']
548382,Silly Fellows,['mystery']
548788,എന്നാലും ശരത്..?,['mystery']
548849,ರ‍್ಯಾಂಬೋ 2,['adventure']
548850,Bhanta,['family']
548945,रंगीला राजा,['family']
549509,The Brutalist,['biography']
549521,മാംഗല്യം തന്തുനാനേന,['family']
549524,ராஜா ரங்குஸ்கி,"['crime', 'mystery']"
549733,నన్ను దోచుకుందువటే,['romance']
549829,लव यात्री,['romance']
549938,Ee Maaya Peremito,['biography']
550205,Wish Dragon,['fantasy']
550221,Mr 420,['family']
550485,Batla House,['crime']
550488,दशहरा,['crime']
550864,దేవదాస్,['crime']
550988,Free Guy,['action']
551493,Sanjog,['drama']
551688,जजमेंटल है क्या,['mystery']
551745,मेरे प्यारे प्राइम मिनिस्टर,['family']
551804,Freaky,['horror']
551965,Rajasimha,['romance']
552061,ಗೀತಾ,['musical']
552375,Aake,['horror']
552398,இந்தியன் II: Zero Tolerance,['war']
552524,Lilo & Stitch,['family']
552721,ఫామిలీ సర్కస్,['horror']
552935,Surakshaa,['adventure']
552963,Ambi Ning Vayassaytho,['biography']
552966,Naduve Antaravirali,['family']
553029,Sreeram,['crime']
553086,മന്ദാരം,['family']
553150,Rajendrudu Gajendrudu,['romance']
553456,கேம் ஓவர்,['drama']
553684,Nonsense,['kids']
553699,ராஜபீமா,['family']
553735,మిఠాయి,['romance']
553869,ஆடை,['horror']
553889,ஐரா,['horror']
554600,Uri: The Surgical Strike,['war']
555137,ആനക്കള്ളൻ,['crime']
555476,জিও পাগলা,['family']
555502,John Jani Janardhan,['comedy']
555604,Guillermo del Toro's Pinocchio,['biography']
556270,सड़क २,['drama']
556271,कलंक,['family']
556310,बॉम्बईरिया,['drama']
556574,Hamilton,['history']
556596,Kanaka,['family']
556694,Three Thousand Years of Longing,['adventure']
556907,बाज़ार,['crime']
557119,ஜீனியஸ்,['drama']
557252,వీరభోగ వంసతరాయలు,['mystery']
557784,Nagarahavu,['adventure']
558449,Gladiator II,['war']
558685,Mugulu Nage,['biography']
559131,Zorro,['crime']
559652,ಉಪೇಂದ್ರ ಮತ್ತೆ ಬಾ,['horror']
559683,ഉടലാഴം,['drama']
559907,The Green Knight,['fantasy']
559969,El Camino: A Breaking Bad Movie,['drama']
560016,Monkey Man,['action']
560057,The Sea Beast,['adventure']
560702,कड़ख,['romance']
560829,ಲಕ್ಷ್ಮಣ,['family']
560964,जंगली,['western']
561080,Jeerjimbe,['drama']
561295,கடாரம் கொண்டான்,['crime']
561312,The Plan,['thriller']
561347,ഒരു കുപ്രസിദ്ധ പയ്യൻ,"['mystery', 'crime', 'thriller']"
561779,ಸಂಕಷ್ಟಕರ ಗಣಪತಿ,['sci-fi']
562084,That is Mahalakshmi,['romance']
562326,ജോസഫ്,"['crime', 'mystery']"
562557,Manavaa 2022,['crime']
562696,மான்ஸ்டர்,['horror']
562974,24 కిసెస్,['romance']
563152,శీష్ మహల్,['family']
563309,பிகில்,['crime']
563604,డియర్ కామ్రేడ్,['romance']
563609,പ്രാണഃ,['horror']
563701,തനഹ,['mystery']
563705,വള്ളിക്കുടിലിലെ വെള്ളക്കാരന്‍,['romance']
563987,Pihu,['family']
564144,இவனுக்கு எங்கேயோ மச்சம் இருக்கு,['crime']
564147,ಕೆಜಿಎಫ್ ಅಧ್ಯಾಯ ೧,['war']
564177,ഞാൻ പ്രകാശൻ,['crime']
564181,9,['family']
564266,నువ్వంటే నాకిస్తాం,['romance']
564686,തട്ടുംപുറത്ത് അച്യുതൻ,['biography']
564701,ലൂസിഫെർ,['war']
564704,ജെല്ലിക്കെട്ട്,['western']
564728,ഗൃഹനാഥൻ,['family']
565093,Rathaavara,['war']
565247,సుబ్రమణ్యపురం,['mystery']
565277,కవచం,"['crime', 'mystery']"
565278,హుషారు,['romance']
565688,എന്‍റെ ഉമ്മാന്‍റെ പേര്,['drama']
565770,Blue Beetle,['sci-fi']
565885,வந்தா ராஜாவாதான் வருவேன்,['family']
566139,పడి పడి లేచె మనసు,['romance']
566143,Mr. Majnu,['family']
566147,Kariya 2,['romance']
566382,Premaku Swagatam,['family']
566402,వినయ విధేయ రామ,['family']
566404,Ayushman Bhava,['animation']
566486,అంతరిక్షం,['sci-fi']
566487,అర్జున్ సురవరం,"['crime', 'mystery']"
566525,Shang-Chi and the Legend of the Ten Rings,['adventure']
566829,എഴുന്നള്ളത്ത്,['romance']
566914,F2 – ఫన్ అండ్ ఫ్రస్టేషన్,['romance']
567058,యురేకా,['drama']
567118,Shwethaa,['horror']
567148,జక్కన్న,['crime']
567189,Tom Clancy's Without Remorse,['crime']
567290,ಭೈರವ ಗೀತಾ,['war']
567460,மஹா,['mystery']
567609,Ready or Not,['horror']
567791,8MM Bullet,['crime']
567792,Victory 2,['animation']
567793,ಆರೆಂಜ್,['romance']
567796,Mantram,['mystery']
567811,10 Lives,['drama']
568091,Fractured,['horror']
568212,నెక్స్ట్ ఏంటి,['romance']
568278,नाराज़,['romance']
568522,NTR కథానాయకుడు,['biography']
568620,Snake Eyes: G.I. Joe Origins,['action']
568856,अमावस,['horror']
569027,പത്താം നിലയിലെ തീവണ്ടി,['horror']
569031,ഊമപ്പെണ്ണിന്‌ ഉരിയാടാപ്പയ്യൻ,['family']
569094,Spider-Man: Across the Spider-Verse,['action']
569101,ഉണ്ട,['war']
569104,മധുരരാജാ,['western']
569106,മാമാങ്കം,['war']
569109,18ാം പടി,['family']
569111,ബിലാല്‍,['action']
569113,ഗാനഗന്ധർവൻ,['crime']
569118,CBI 5: The Brain,"['mystery', 'crime']"
569494,Fraud Saiyaan,['family']
569578,Ascharyachakit!,['romance']
569594,भारत,['war']
569693,ಲಕ್ಕಿ,['romance']
569938,www.അണുകുടുംബം.com,['drama']
570341,शिकारी,['adventure']
570670,The Invisible Man,['mystery']
571403,రంగనాయకి,['sci-fi']
571576,ನಾತಿಚರಾಮಿ,['family']
571610,మజిలీ,['romance']
571988,Bangara s/o Bangarada Manushya,['romance']
572455,സകലകലാശാല,['sci-fi']
572680,ഇരുപത്തിയൊന്നാം നൂറ്റാണ്ട്,['biography']
572802,Aquaman and the Lost Kingdom,['action']
573257,മിഖായേൽ,['family']
573409,വിജയ് സൂപ്പറും പൗര്‍ണമിയും,['romance']
573435,Bad Boys: Ride or Die,['mystery']
574475,Final Destination Bloodlines,['horror']
574830,ஜிப்ஸி,['war']
574885,ഓളവും തീരവും,['romance']
575264,Mission: Impossible - Dead Reckoning Part One,['action']
575265,Mission: Impossible - The Final Reckoning,['horror']
575351,കുമ്പളങ്ങി നൈറ്റ്‌സ്,['romance']
575396,ശരപഞ്ജരം,['romance']
575922,ఇష్టంగా,['romance']
576041,And The ഓസ്‌കാര്‍ Goes To...,['biography']
576121,टोटल धमाल,['mystery']
576740,Chitegu Chinte,['crime']
576845,Last Night in Soho,['family']
576928,அசுரன்,['crime']
576982,நித்தம் ஒரு வானம்,['family']
576988,சிந்துபாத்,['crime']
577328,कबीर सिंह,['romance']
577332,पानीपट,['war']
577745,Seetharama Kalyana,['romance']
577782,Sainma,['romance']
577922,Tenet,['thriller']
577977,Shanti Kranti,['crime']
578060,Vikram,['adventure']
578207,7,['mystery']
579224,ड्रीम गर्ल,['crime']
579230,बाला,['drama']
579233,சகா,['family']
579289,ഒരു കരീബിയന്‍ ഉഡായിപ്പ്,['musical']
579397,Bazaar,['biography']
579402,ಅನುಕ್ತ,['family']
579417,தில்லுக்கு துட்டு 2,['horror']
579430,കിന്നാരത്തുമ്പികൾ,['romance']
579458,Nalugu Stambalata,['romance']
579572,നിധിയുടെ കഥ,['family']
579598,വാരിക്കുഴിയിലെ കൊലപാതകം,['crime']
579668,ഓളങ്ങൾ,['family']
579681,അള്ള് രാമേന്ദ്രൻ,['crime']
579974,రౌద్రం రణం రుధిరం,"['war', 'documentary', 'history']"
580430,இஸ்பேட் ராஜாவும் இதய ராணியும்,['romance']
580489,Venom: Let There Be Carnage,['crime']
580605,ಊಜಾ,['family']
580811,Naani,['horror']
580896,ജൂൺ,"['drama', 'biography', 'romance']"
580953,വസന്തത്തിന്റെ കനൽവഴികളിൽ,['family']
581104,அயோக்யா,['crime']
581361,बदला,['mystery']
581382,നിങ്ങൾ ക്യാമറ നിരീക്ഷണത്തിലാണ്,['mystery']
581501,Accident,['mystery']
581640,കോടതിസമക്ഷം ബാലന്‍ വക്കീല്‍,['crime']
581726,Infinite,['drama']
581933,Natasaarvabhowma,['thriller']
582014,Promising Young Woman,['crime']
582108,पल पल दिल के पास,['family']
582134,അര്‍ജന്റീന ഫാൻസ് കാട്ടൂര്‍ക്കടവ്,['biography']
582145,MASK: മുഹമ്മദും ആല്‍ബിയും ശത്രുക്കളായ കഥ,"['mystery', 'crime']"
582375,Notebook,['family']
582473,மாயன்,['thriller']
582687,എന്‍റെ കഥ,['romance']
582698,ഹിമവാഹിനി,['family']
582759,Mr. லோக்கல்,['family']
582918,Gahana,['thriller']
582924,മറക്കില്ലൊരിക്കലും,['family']
582945,ആധിപത്യം,['family']
583200,മനസ്സറിയാതെ,['thriller']
583594,തിരകൾ,['thriller']
583604,ഇതാ ഇന്നു മുതൽ,['romance']
583736,മുളമൂട്ടിൽ അടിമ,['biography']
583934,కర్త కర్మ క్రియ,['crime']
584030,கேங்க்ஸ் ஆஃப் மெட்ராஸ்,['crime']
584202,പഞ്ചമി,['adventure']
584319,ബ്ലാക്ക് ബട്ടർഫ്ലൈ,['romance']
584363,அக்னிச் சிறகுகள்,['family']
584626,ಅನಂತು v/s ನುಸ್ರತ್,['romance']
584786,ಬೆಲ್ ಬಾಟ೦,['mystery']
584795,தேவி 2,['horror']
584837,Minchina Ota,['family']
584850,तानाजी: द अनसंग वॉरियर,['war']
585062,लुक्का चुप्पी,['family']
585083,Hotel Transylvania: Transformania,['action']
585246,വഴിയെ,['family']
585248,திருமணம்,['family']
